time_sec	pepi_cmH20
11.82116	17.31744385
11.82516	17.58788681
11.82916	17.31744385
11.83316	17.13021469
11.83716	17.48386955
11.84116	17.3382473
11.84516	17.15101814
11.84916	17.4630661
11.85316	17.40065765
11.85716	17.04700279
11.86116	17.3382473
11.86516	17.44226265
11.86916	17.08860779
11.87316	17.23423195
11.87716	17.35905075
11.88116	17.10941124
11.88516	17.25503349
11.88916	17.4630661
11.89316	17.23423195
11.89716	17.10941124
11.90116	17.3382473
11.90516	17.13021469
11.90916	17.06780624
11.91316	17.31744385
11.91716	17.27583694
11.92116	17.02619934
11.92516	17.25503349
11.92916	17.25503349
11.93316	16.98459244
11.93716	17.10941124
11.94116	17.3382473
11.94516	16.94298553
11.94916	17.00539589
11.95316	17.2966404
11.95716	17.10941124
11.96116	17.00539589
11.96516	17.31744385
11.96916	17.08860779
11.97316	16.88057709
11.97716	17.17182159
11.98116	17.08860779
11.98516	16.90137863
11.98916	17.15101814
11.99316	17.17182159
11.99716	16.85977364
12.00116	17.06780624
12.00516	17.17182159
12.00916	16.94298553
12.01316	16.92218208
12.01716	17.13021469
12.02116	16.92218208
12.02516	16.96378899
12.02916	17.2134285
12.03316	17.00539589
12.03716	16.67254448
12.04116	17.06780624
12.04516	17.02619934
12.04916	16.75575638
12.05316	17.00539589
12.05716	17.10941124
12.06116	16.69334793
12.06516	16.92218208
12.06916	17.08860779
12.07316	16.83897018
12.07716	16.88057709
12.08116	17.06780624
12.08516	16.83897018
12.08916	16.77655983
12.09316	17.10941124
12.09716	16.90137863
12.10116	16.77655983
12.10516	16.96378899
12.10916	16.88057709
12.11316	16.65174103
12.11716	16.94298553
12.12116	16.94298553
12.12516	16.65174103
12.12916	16.83897018
12.13316	16.94298553
12.13716	16.73495293
12.14116	16.79736328
12.14516	16.98459244
12.14916	16.77655983
12.15316	16.69334793
12.15716	16.90137863
12.16116	16.73495293
12.16516	16.65174103
12.16916	16.88057709
12.17316	16.73495293
12.17716	16.54772377
12.18116	16.79736328
12.18516	16.81816673
12.18916	16.58933067
12.19316	16.73495293
12.19716	16.79736328
12.20116	16.46451187
12.20516	16.61013412
12.20916	16.88057709
12.21316	16.61013412
12.21716	16.52692223
12.22116	16.73495293
12.22516	16.58933067
12.22916	16.54772377
12.23316	16.75575638
12.23716	16.67254448
12.24116	16.52692223
12.24516	16.67254448
12.24916	16.69334793
12.25316	16.44370842
12.25716	16.61013412
12.26116	16.75575638
12.26516	16.52692223
12.26916	16.54772377
12.27316	16.75575638
12.27716	16.54772377
12.28116	16.52692223
12.28516	16.73495293
12.28916	16.54772377
12.29316	16.42290497
12.29716	16.65174103
12.30116	16.61013412
12.30516	16.38129807
12.30916	16.61013412
12.31316	16.67254448
12.31716	16.36049461
12.32116	16.50611877
12.32516	16.58933067
12.32916	16.36049461
12.33316	16.46451187
12.33716	16.73495293
12.34116	16.36049461
12.34516	16.44370842
12.34916	16.63093758
12.35316	16.44370842
12.35716	16.38129807
12.36116	16.58933067
12.36516	16.52692223
12.36916	16.33969307
12.37316	16.52692223
12.37716	16.58933067
12.38116	16.38129807
12.38516	16.46451187
12.38916	16.63093758
12.39316	16.46451187
12.39716	16.52692223
12.40116	16.65174103
12.40516	16.44370842
12.40916	16.46451187
12.41316	16.81816673
12.41716	16.54772377
12.42116	16.40210152
12.42516	16.69334793
12.42916	16.63093758
12.43316	16.48531532
12.43716	16.73495293
12.44116	16.73495293
12.44516	16.46451187
12.44916	16.65174103
12.45316	16.75575638
12.45716	16.40210152
12.46116	16.65174103
12.46516	16.77655983
12.46916	16.58933067
12.47316	16.67254448
12.47716	16.79736328
12.48116	16.52692223
12.48516	16.54772377
12.48916	16.81816673
12.49316	16.67254448
12.49716	16.46451187
12.50116	16.63093758
12.50516	16.65174103
12.50916	16.38129807
12.51316	16.56852722
12.51716	16.69334793
12.52116	16.36049461
12.52516	16.52692223
12.52916	16.73495293
12.53316	16.46451187
12.53716	16.40210152
12.54116	16.63093758
12.54516	16.42290497
12.54916	16.33969307
12.55316	16.63093758
12.55716	16.54772377
12.56116	16.36049461
12.56516	16.69334793
12.56916	16.61013412
12.57316	16.38129807
12.57716	16.61013412
12.58116	16.75575638
12.58516	16.46451187
12.58916	16.61013412
12.59316	16.73495293
12.59716	16.48531532
12.60116	16.50611877
12.60516	16.75575638
12.60916	16.54772377
12.61316	16.46451187
12.61716	16.73495293
12.62116	16.63093758
12.62516	16.48531532
12.62916	16.75575638
12.63316	16.65174103
12.63716	16.52692223
12.64116	16.69334793
12.64516	16.77655983
12.64916	16.56852722
12.65316	16.71414948
12.65716	16.81816673
12.66116	16.56852722
12.66516	16.63093758
12.66916	16.83897018
12.67316	16.52692223
12.67716	16.67254448
12.68116	16.83897018
12.68516	16.67254448
12.68916	16.61013412
12.69316	16.90137863
12.69716	16.77655983
12.70116	16.58933067
12.70516	16.77655983
12.70916	16.79736328
12.71316	16.63093758
12.71716	16.81816673
12.72116	16.92218208
12.72516	16.73495293
12.72916	16.75575638
12.73316	16.96378899
12.73716	16.81816673
12.74116	16.79736328
12.74516	17.06780624
12.74916	16.94298553
12.75316	16.71414948
12.75716	16.94298553
12.76116	16.88057709
12.76516	16.71414948
12.76916	16.96378899
12.77316	16.98459244
12.77716	16.81816673
12.78116	16.90137863
12.78516	17.15101814
12.78916	16.77655983
12.79316	16.92218208
12.79716	17.10941124
12.80116	16.88057709
12.80516	16.85977364
12.80916	17.08860779
12.81316	16.90137863
12.81716	16.90137863
12.82116	17.17182159
12.82516	17.08860779
12.82916	16.94298553
12.83316	17.15101814
12.83716	17.10941124
12.84116	16.96378899
12.84516	17.15101814
12.84916	17.23423195
12.85316	17.00539589
12.85716	17.02619934
12.86116	17.23423195
12.86516	17.02619934
12.86916	16.96378899
12.87316	17.27583694
12.87716	17.06780624
12.88116	17.00539589
12.88516	17.2966404
12.88916	17.17182159
12.89316	17.04700279
12.89716	17.23423195
12.90116	17.27583694
12.90516	17.00539589
12.90916	17.2134285
12.91316	17.44226265
12.91716	17.06780624
12.92116	17.15101814
12.92516	17.35905075
12.92916	17.19262505
12.93316	17.19262505
12.93716	17.44226265
12.94116	17.17182159
12.94516	17.15101814
12.94916	17.4630661
12.95316	17.2966404
12.95716	17.2134285
12.96116	17.35905075
12.96516	17.42146111
12.96916	17.15101814
12.97316	17.44226265
12.97716	17.40065765
12.98116	17.2134285
12.98516	17.2966404
12.98916	17.60868835
12.99316	17.2966404
12.99716	17.31744385
13.00116	17.65029526
13.00516	17.44226265
13.00916	17.40065765
13.01316	17.69190216
13.01716	17.48386955
13.02116	17.4630661
13.02516	17.71270561
13.02916	17.73350906
13.03316	17.48386955
13.03716	17.79591751
13.04116	17.83752441
13.04516	17.52547646
13.04916	17.71270561
13.05316	17.96234512
13.05716	17.58788681
13.06116	17.73350906
13.06516	18.06636047
13.06916	17.83752441
13.07316	17.83752441
13.07716	18.12877083
13.08116	18.06636047
13.08516	17.87913132
13.08916	18.25358963
13.09316	18.12877083
13.09716	17.89993477
13.10116	18.23278618
13.10516	18.29519653
13.10916	18.04555702
13.11316	18.27439308
13.11716	18.50322723
13.12116	18.14957237
13.12516	18.25358963
13.12916	18.60724449
13.13316	18.35760498
13.13716	18.39921188
13.14116	18.66965485
13.14516	18.39921188
13.14916	18.44081879
13.15316	18.71125984
13.15716	18.64885139
13.16116	18.44081879
13.16516	18.71125984
13.16916	18.8152771
13.17316	18.46162224
13.17716	18.79447365
13.18116	18.856884
13.18516	18.58644104
13.18916	18.66965485
13.19316	18.91929245
13.19716	18.75286674
13.20116	18.73206329
13.20516	19.10652161
13.20916	18.83608055
13.21316	18.56563759
13.21716	19.02330971
13.22116	19.02330971
13.22516	18.79447365
13.22916	19.10652161
13.23316	18.91929245
13.23716	18.71125984
13.24116	19.00250626
13.24516	19.23134041
13.24916	18.83608055
13.25316	18.9817028
13.25716	19.16893196
13.26116	18.9400959
13.26516	18.91929245
13.26916	19.27294731
13.27316	19.0649147
13.27716	18.9817028
13.28116	19.16893196
13.28516	19.12732506
13.28916	18.9817028
13.29316	19.29375076
13.29716	19.27294731
13.30116	18.96089935
13.30516	19.10652161
13.30916	19.31455421
13.31316	19.14812851
13.31716	19.25214386
13.32116	19.31455421
13.32516	19.0649147
13.32916	19.10652161
13.33316	19.43937302
13.33716	19.27294731
13.34116	19.10652161
13.34516	19.39776611
13.34916	19.31455421
13.35316	19.02330971
13.35716	19.31455421
13.36116	19.43937302
13.36516	19.10652161
13.36916	19.29375076
13.37316	19.37696457
13.37716	19.10652161
13.38116	19.21053886
13.38516	19.54339027
13.38916	19.27294731
13.39316	19.31455421
13.39716	19.54339027
13.40116	19.21053886
13.40516	19.14812851
13.40916	19.46017647
13.41316	19.37696457
13.41716	19.16893196
13.42116	19.41856956
13.42516	19.41856956
13.42916	19.0649147
13.43316	19.35616112
13.43716	19.37696457
13.44116	19.08571815
13.44516	19.23134041
13.44916	19.46017647
13.45316	19.18973541
13.45716	19.18973541
13.46116	19.46017647
13.46516	19.16893196
13.46916	19.14812851
13.47316	19.43937302
13.47716	19.23134041
13.48116	19.10652161
13.48516	19.48097992
13.48916	19.41856956
13.49316	19.0649147
13.49716	19.33535767
13.50116	19.27294731
13.50516	19.0649147
13.50916	19.27294731
13.51316	19.39776611
13.51716	19.14812851
13.52116	19.12732506
13.52516	19.41856956
13.52916	19.14812851
13.53316	19.16893196
13.53716	19.33535767
13.54116	19.14812851
13.54516	18.91929245
13.54916	19.23134041
13.55316	19.27294731
13.55716	18.9400959
13.56116	19.14812851
13.56516	19.33535767
13.56916	18.96089935
13.57316	19.12732506
13.57716	19.29375076
13.58116	19.04411125
13.58516	18.96089935
13.58916	19.23134041
13.59316	18.91929245
13.59716	18.91929245
13.60116	19.14812851
13.60516	19.08571815
13.60916	18.91929245
13.61316	19.14812851
13.61716	19.12732506
13.62116	18.91929245
13.62516	19.14812851
13.62916	19.18973541
13.63316	18.9400959
13.63716	18.96089935
13.64116	19.18973541
13.64516	18.856884
13.64916	18.9400959
13.65316	19.21053886
13.65716	18.9817028
13.66116	18.83608055
13.66516	19.10652161
13.66916	18.91929245
13.67316	18.79447365
13.67716	19.0649147
13.68116	18.96089935
13.68516	18.69045639
13.68916	18.9817028
13.69316	19.10652161
13.69716	18.75286674
13.70116	18.9400959
13.70516	19.0649147
13.70916	18.75286674
13.71316	18.87768555
13.71716	19.12732506
13.72116	18.8152771
13.72516	18.7736702
13.72916	19.04411125
13.73316	18.7736702
13.73716	18.69045639
13.74116	18.96089935
13.74516	18.73206329
13.74916	18.64885139
13.75316	18.87768555
13.75716	18.7736702
13.76116	18.48242569
13.76516	18.73206329
13.76916	18.898489
13.77316	18.44081879
13.77716	18.50322723
13.78116	18.73206329
13.78516	18.56563759
13.78916	18.44081879
13.79316	18.856884
13.79716	18.50322723
13.80116	18.33680153
13.80516	18.69045639
13.80916	18.56563759
13.81316	18.37840843
13.81716	18.64885139
13.82116	18.50322723
13.82516	18.23278618
13.82916	18.64885139
13.83316	18.75286674
13.83716	18.35760498
13.84116	18.56563759
13.84516	18.73206329
13.84916	18.44081879
13.85316	18.52403069
13.85716	18.7736702
13.86116	18.50322723
13.86516	18.35760498
13.86916	18.62804794
13.87316	18.62804794
13.87716	18.35760498
13.88116	18.60724449
13.88516	18.66965485
13.88916	18.25358963
13.89316	18.60724449
13.89716	18.71125984
13.90116	18.37840843
13.90516	18.56563759
13.90916	18.79447365
13.91316	18.37840843
13.91716	18.42001534
13.92116	18.75286674
13.92516	18.48242569
13.92916	18.35760498
13.93316	18.71125984
13.93716	18.52403069
13.94116	18.35760498
13.94516	18.71125984
13.94916	18.64885139
13.95316	18.37840843
13.95716	18.54483414
13.96116	18.62804794
13.96516	18.37840843
13.96916	18.52403069
13.97316	18.7736702
13.97716	18.37840843
13.98116	18.44081879
13.98516	18.66965485
13.98916	18.56563759
13.99316	18.31599998
13.99716	18.66965485
14.00116	18.48242569
14.00516	18.23278618
14.00916	18.60724449
14.01316	18.54483414
14.01716	18.23278618
14.02116	18.44081879
14.02516	18.66965485
14.02916	18.25358963
14.03316	18.44081879
14.03716	18.64885139
14.04116	18.23278618
14.04516	18.35760498
14.04916	18.69045639
14.05316	18.35760498
14.05716	18.14957237
14.06116	18.58644104
14.06516	18.46162224
14.06916	18.23278618
14.07316	18.56563759
14.07716	18.46162224
14.08116	18.17037582
14.08516	18.52403069
14.08916	18.44081879
14.09316	18.21198273
14.09716	18.35760498
14.10116	18.52403069
14.10516	18.19117928
14.10916	18.21198273
14.11316	18.54483414
14.11716	18.27439308
14.12116	18.17037582
14.12516	18.56563759
14.12916	18.27439308
14.13316	18.06636047
14.13716	18.44081879
14.14116	18.42001534
14.14516	18.19117928
14.14916	18.37840843
14.15316	18.44081879
14.15716	18.14957237
14.16116	18.33680153
14.16516	18.46162224
14.16916	18.14957237
14.17316	18.21198273
14.17716	18.52403069
14.18116	18.17037582
14.18516	18.06636047
14.18916	18.44081879
14.19316	18.33680153
14.19716	18.12877083
14.20116	18.35760498
14.20516	18.23278618
14.20916	18.08716393
14.21316	18.29519653
14.21716	18.39921188
14.22116	18.02475357
14.22516	18.12877083
14.22916	18.37840843
14.23316	18.04555702
14.23716	18.19117928
14.24116	18.39921188
14.24516	18.08716393
14.24916	17.96234512
14.25316	18.37840843
14.25716	18.19117928
14.26116	17.94154167
14.26516	18.37840843
14.26916	18.25358963
14.27316	18.00395012
14.27716	18.25358963
14.28116	18.33680153
14.28516	18.02475357
14.28916	18.17037582
14.29316	18.37840843
14.29716	18.04555702
14.30116	18.08716393
14.30516	18.37840843
14.30916	18.10796738
14.31316	18.10796738
14.31716	18.37840843
14.32116	18.17037582
14.32516	17.98314667
14.32916	18.21198273
14.33316	18.23278618
14.33716	18.00395012
14.34116	18.27439308
14.34516	18.37840843
14.34916	17.96234512
14.35316	18.08716393
14.35716	18.31599998
14.36116	17.98314667
14.36516	18.17037582
14.36916	18.42001534
14.37316	18.08716393
14.37716	18.04555702
14.38116	18.37840843
14.38516	18.12877083
14.38916	18.04555702
14.39316	18.33680153
14.39716	18.14957237
14.40116	17.98314667
14.40516	18.23278618
14.40916	18.29519653
14.41316	18.06636047
14.41716	18.17037582
14.42116	18.23278618
14.42516	18.04555702
14.42916	18.08716393
14.43316	18.42001534
14.43716	18.00395012
14.44116	18.08716393
14.44516	18.44081879
14.44916	18.10796738
14.45316	17.94154167
14.45716	18.31599998
14.46116	18.19117928
14.46516	17.92073822
14.46916	18.17037582
14.47316	18.27439308
14.47716	17.92073822
14.48116	18.23278618
14.48516	18.31599998
14.48916	18.00395012
14.49316	18.19117928
14.49716	18.33680153
14.50116	18.04555702
14.50516	18.08716393
14.50916	18.33680153
14.51316	18.10796738
14.51716	17.94154167
14.52116	18.31599998
14.52516	18.14957237
14.52916	17.85832787
14.53316	18.17037582
14.53716	18.25358963
14.54116	17.87913132
14.54516	18.17037582
14.54916	18.25358963
14.55316	17.85832787
14.55716	18.04555702
14.56116	18.33680153
14.56516	17.94154167
14.56916	18.00395012
14.57316	18.33680153
14.57716	17.98314667
14.58116	17.87913132
14.58516	18.12877083
14.58916	18.14957237
14.59316	17.87913132
14.59716	18.17037582
14.60116	18.14957237
14.60516	17.83752441
14.60916	18.17037582
14.61316	18.25358963
14.61716	17.89993477
14.62116	18.00395012
14.62516	18.21198273
14.62916	17.87913132
14.63316	18.00395012
14.63716	18.25358963
14.64116	18.06636047
14.64516	17.87913132
14.64916	18.17037582
14.65316	18.06636047
14.65716	17.83752441
14.66116	18.19117928
14.66516	18.12877083
14.66916	17.85832787
14.67316	18.00395012
14.67716	18.12877083
14.68116	17.89993477
14.68516	17.96234512
14.68916	18.14957237
14.69316	17.83752441
14.69716	17.83752441
14.70116	18.14957237
14.70516	17.98314667
14.70916	17.85832787
14.71316	18.08716393
14.71716	18.00395012
14.72116	17.79591751
14.72516	18.04555702
14.72916	18.10796738
14.73316	17.85832787
14.73716	18.12877083
14.74116	18.10796738
14.74516	17.85832787
14.74916	18.02475357
14.75316	18.17037582
14.75716	17.83752441
14.76116	17.92073822
14.76516	18.23278618
14.76916	17.96234512
14.77316	17.83752441
14.77716	18.17037582
14.78116	18.02475357
14.78516	17.85832787
14.78916	18.04555702
14.79316	18.02475357
14.79716	17.81672096
14.80116	18.00395012
14.80516	18.10796738
14.80916	17.71270561
14.81316	18.00395012
14.81716	18.12877083
14.82116	17.81672096
14.82516	17.92073822
14.82916	18.14957237
14.83316	17.87913132
14.83716	17.77511597
14.84116	17.98314667
14.84516	17.96234512
14.84916	17.71270561
14.85316	18.14957237
14.85716	17.89993477
14.86116	17.75431252
14.86516	18.02475357
14.86916	18.08716393
14.87316	17.79591751
14.87716	17.94154167
14.88116	18.08716393
14.88516	17.73350906
14.88916	17.85832787
14.89316	18.21198273
14.89716	17.89993477
14.90116	17.79591751
14.90516	18.14957237
14.90916	18.04555702
14.91316	17.85832787
14.91716	18.17037582
14.92116	18.04555702
14.92516	17.75431252
14.92916	18.10796738
14.93316	18.08716393
14.93716	17.85832787
14.94116	17.96234512
14.94516	18.12877083
14.94916	17.81672096
14.95316	17.87913132
14.95716	18.17037582
14.96116	17.79591751
14.96516	17.81672096
14.96916	18.19117928
14.97316	17.89993477
14.97716	17.75431252
14.98116	18.12877083
14.98516	18.00395012
14.98916	17.67109871
14.99316	17.96234512
14.99716	17.85832787
15.00116	17.56708336
15.00516	17.81672096
15.00916	17.96234512
15.01316	17.60868835
15.01716	17.77511597
15.02116	17.87913132
15.02516	17.58788681
15.02916	17.56708336
15.03316	17.98314667
15.03716	17.67109871
15.04116	17.54627991
15.04516	17.85832787
15.04916	17.71270561
15.05316	17.65029526
15.05716	17.81672096
15.06116	17.87913132
15.06516	17.58788681
15.06916	17.79591751
15.07316	17.94154167
15.07716	17.71270561
15.08116	17.85832787
15.08516	18.06636047
15.08916	17.75431252
15.09316	17.77511597
15.09716	18.10796738
15.10116	17.87913132
15.10516	17.73350906
15.10916	18.10796738
15.11316	17.94154167
15.11716	17.67109871
15.12116	18.04555702
15.12516	18.00395012
15.12916	17.73350906
15.13316	18.00395012
15.13716	18.06636047
15.14116	17.75431252
15.14516	17.92073822
15.14916	18.14957237
15.15316	17.85832787
15.15716	17.85832787
15.16116	18.21198273
15.16516	17.81672096
15.16916	17.77511597
15.17316	18.08716393
15.17716	18.00395012
15.18116	17.85832787
15.18516	17.94154167
15.18916	17.92073822
15.19316	17.77511597
15.19716	17.94154167
15.20116	18.12877083
15.20516	17.71270561
15.20916	17.83752441
15.21316	18.04555702
15.21716	17.71270561
15.22116	17.79591751
15.22516	18.06636047
15.22916	17.81672096
15.23316	17.69190216
15.23716	17.89993477
15.24116	17.85832787
15.24516	17.75431252
15.24916	18.02475357
15.25316	17.94154167
15.25716	17.65029526
15.26116	17.83752441
15.26516	17.89993477
15.26916	17.69190216
15.27316	17.81672096
15.27716	17.89993477
15.28116	17.62949181
15.28516	17.62949181
15.28916	17.98314667
15.29316	17.69190216
15.29716	17.56708336
15.30116	17.89993477
15.30516	17.69190216
15.30916	17.42146111
15.31316	17.81672096
15.31716	17.81672096
15.32116	17.54627991
15.32516	17.69190216
15.32916	17.75431252
15.33316	17.40065765
15.33716	17.56708336
15.34116	17.71270561
15.34516	17.40065765
15.34916	17.48386955
15.35316	17.77511597
15.35716	17.48386955
15.36116	17.44226265
15.36516	17.67109871
15.36916	17.52547646
15.37316	17.35905075
15.37716	17.69190216
15.38116	17.52547646
15.38516	17.25503349
15.38916	17.504673
15.39316	17.58788681
15.39716	17.31744385
15.40116	17.3798542
15.40516	17.56708336
15.40916	17.31744385
15.41316	17.3798542
15.41716	17.56708336
15.42116	17.2966404
15.42516	17.23423195
15.42916	17.48386955
15.43316	17.35905075
15.43716	17.17182159
15.44116	17.504673
15.44516	17.2966404
15.44916	17.08860779
15.45316	17.3382473
15.45716	17.3382473
15.46116	16.98459244
15.46516	17.3382473
15.46916	17.40065765
15.47316	16.98459244
15.47716	17.08860779
15.48116	17.3798542
15.48516	17.06780624
15.48916	17.10941124
15.49316	17.3382473
15.49716	17.08860779
15.50116	16.94298553
15.50516	17.17182159
15.50916	17.2134285
15.51316	17.00539589
15.51716	17.19262505
15.52116	17.19262505
15.52516	16.81816673
15.52916	17.06780624
15.53316	17.2966404
15.53716	16.90137863
15.54116	16.96378899
15.54516	17.2134285
15.54916	17.00539589
15.55316	16.90137863
15.55716	17.27583694
15.56116	17.04700279
15.56516	16.79736328
15.56916	17.04700279
15.57316	16.98459244
15.57716	16.85977364
15.58116	17.10941124
15.58516	17.13021469
15.58916	16.79736328
15.59316	16.92218208
15.59716	17.13021469
15.60116	16.85977364
15.60516	16.92218208
15.60916	17.06780624
15.61316	16.88057709
15.61716	16.81816673
15.62116	17.10941124
15.62516	16.94298553
15.62916	16.73495293
15.63316	17.04700279
15.63716	16.96378899
15.64116	16.71414948
15.64516	17.02619934
15.64916	16.98459244
15.65316	16.77655983
15.65716	16.90137863
15.66116	16.92218208
15.66516	16.65174103
15.66916	16.81816673
15.67316	17.02619934
15.67716	16.77655983
15.68116	16.75575638
15.68516	16.98459244
15.68916	16.85977364
15.69316	16.77655983
15.69716	17.06780624
15.70116	16.94298553
15.70516	16.73495293
15.70916	16.96378899
15.71316	16.92218208
15.71716	16.71414948
15.72116	16.94298553
15.72516	17.00539589
15.72916	16.77655983
15.73316	16.90137863
15.73716	17.08860779
15.74116	16.75575638
15.74516	16.81816673
15.74916	17.00539589
15.75316	16.96378899
15.75716	16.63093758
15.76116	17.04700279
15.76516	16.88057709
15.76916	16.69334793
15.77316	17.00539589
15.77716	16.98459244
15.78116	16.65174103
15.78516	16.88057709
15.78916	16.94298553
15.79316	16.73495293
15.79716	16.88057709
15.80116	17.10941124
15.80516	16.77655983
15.80916	16.71414948
15.81316	17.00539589
15.81716	16.81816673
15.82116	16.73495293
15.82516	16.98459244
15.82916	16.88057709
15.83316	16.58933067
15.83716	16.94298553
15.84116	16.85977364
15.84516	16.67254448
15.84916	16.83897018
15.85316	16.94298553
15.85716	16.61013412
15.86116	16.79736328
15.86516	16.94298553
15.86916	16.73495293
15.87316	16.71414948
15.87716	16.90137863
15.88116	16.67254448
15.88516	16.52692223
15.88916	16.90137863
15.89316	16.77655983
15.89716	16.65174103
15.90116	16.77655983
15.90516	16.79736328
15.90916	16.56852722
15.91316	16.73495293
15.91716	16.85977364
15.92116	16.65174103
15.92516	16.69334793
15.92916	16.81816673
15.93316	16.56852722
15.93716	16.58933067
15.94116	16.83897018
15.94516	16.65174103
15.94916	16.50611877
15.95316	16.77655983
15.95716	16.61013412
15.96116	16.50611877
15.96516	16.71414948
15.96916	16.73495293
15.97316	16.44370842
15.97716	16.58933067
15.98116	16.73495293
15.98516	16.46451187
15.98916	16.63093758
15.99316	16.71414948
15.99716	16.54772377
16.00116	16.56852722
16.00516	16.69334793
16.00916	16.61013412
16.01316	16.50611877
16.01716	16.69334793
16.02116	16.61013412
16.02516	16.33969307
16.02916	16.65174103
16.03316	16.63093758
16.03716	16.40210152
16.04116	16.63093758
16.04516	16.63093758
16.04916	16.33969307
16.05316	16.46451187
16.05716	16.61013412
16.06116	16.44370842
16.06516	16.44370842
16.06916	16.63093758
16.07316	16.46451187
16.07716	16.40210152
16.08116	16.75575638
16.08516	16.56852722
16.08916	16.44370842
16.09316	16.65174103
16.09716	16.58933067
16.10116	16.48531532
16.10516	16.71414948
16.10916	16.77655983
16.11316	16.48531532
16.11716	16.67254448
16.12116	16.79736328
16.12516	16.58933067
16.12916	16.58933067
16.13316	16.79736328
16.13716	16.54772377
16.14116	16.46451187
16.14516	16.81816673
16.14916	16.65174103
16.15316	16.40210152
16.15716	16.75575638
16.16116	16.71414948
16.16516	16.38129807
16.16916	16.67254448
16.17316	16.73495293
16.17716	16.46451187
16.18116	16.67254448
16.18516	16.71414948
16.18916	16.44370842
16.19316	16.54772377
16.19716	16.83897018
16.20116	16.63093758
16.20516	16.52692223
16.20916	16.79736328
16.21316	16.58933067
16.21716	16.61013412
16.22116	16.75575638
16.22516	16.65174103
16.22916	16.46451187
16.23316	16.73495293
16.23716	16.73495293
16.24116	16.48531532
16.24516	16.65174103
16.24916	16.73495293
16.25316	16.58933067
16.25716	16.61013412
16.26116	16.67254448
16.26516	16.48531532
16.26916	16.46451187
16.27316	16.73495293
16.27716	16.65174103
16.28116	16.50611877
16.28516	16.67254448
16.28916	16.56852722
16.29316	16.46451187
16.29716	16.79736328
16.30116	16.65174103
16.30516	16.42290497
16.30916	16.58933067
16.31316	16.75575638
16.31716	16.36049461
16.32116	16.58933067
16.32516	16.69334793
16.32916	16.63093758
16.33316	16.58933067
16.33716	16.77655983
16.34116	16.69334793
16.34516	16.50611877
16.34916	16.79736328
16.35316	16.71414948
16.35716	16.65174103
16.36116	16.75575638
16.36516	16.71414948
16.36916	16.56852722
16.37316	16.73495293
16.37716	16.88057709
16.38116	16.56852722
16.38516	16.79736328
16.38916	16.90137863
16.39316	16.71414948
16.39716	16.65174103
16.40116	17.02619934
16.40516	16.81816673
16.40916	16.67254448
16.41316	16.94298553
16.41716	16.77655983
16.42116	16.65174103
16.42516	17.00539589
16.42916	16.96378899
16.43316	16.73495293
16.43716	16.85977364
16.44116	16.92218208
16.44516	16.73495293
16.44916	16.85977364
16.45316	17.04700279
16.45716	16.73495293
16.46116	16.85977364
16.46516	16.98459244
16.46916	16.90137863
16.47316	16.83897018
16.47716	17.15101814
16.48116	17.02619934
16.48516	16.75575638
16.48916	17.15101814
16.49316	17.10941124
16.49716	17.04700279
16.50116	17.23423195
16.50516	17.27583694
16.50916	17.02619934
16.51316	17.23423195
16.51716	17.40065765
16.52116	17.15101814
16.52516	17.19262505
16.52916	17.44226265
16.53316	17.25503349
16.53716	17.2134285
16.54116	17.52547646
16.54516	17.35905075
16.54916	17.35905075
16.55316	17.504673
16.55716	17.48386955
16.56116	17.2134285
16.56516	17.56708336
16.56916	17.67109871
16.57316	17.2134285
16.57716	17.504673
16.58116	17.58788681
16.58516	17.42146111
16.58916	17.504673
16.59316	17.77511597
16.59716	17.52547646
16.60116	17.504673
16.60516	17.87913132
16.60916	17.62949181
16.61316	17.56708336
16.61716	17.94154167
16.62116	17.79591751
16.62516	17.58788681
16.62916	17.94154167
16.63316	18.10796738
16.63716	17.83752441
16.64116	18.10796738
16.64516	18.29519653
16.64916	18.02475357
16.65316	18.14957237
16.65716	18.35760498
16.66116	18.17037582
16.66516	18.10796738
16.66916	18.44081879
16.67316	18.37840843
16.67716	18.06636047
16.68116	18.58644104
16.68516	18.33680153
16.68916	18.10796738
16.69316	18.50322723
16.69716	18.54483414
16.70116	18.25358963
16.70516	18.35760498
16.70916	18.56563759
16.71316	18.29519653
16.71716	18.39921188
16.72116	18.73206329
16.72516	18.44081879
16.72916	18.37840843
16.73316	18.71125984
16.73716	18.56563759
16.74116	18.39921188
16.74516	18.73206329
16.74916	18.60724449
16.75316	18.44081879
16.75716	18.79447365
16.76116	18.856884
16.76516	18.62804794
16.76916	18.8152771
16.77316	18.96089935
16.77716	18.62804794
16.78116	18.8152771
16.78516	19.08571815
16.78916	18.7736702
16.79316	18.8152771
16.79716	19.12732506
16.80116	18.96089935
16.80516	18.87768555
16.80916	19.18973541
16.81316	19.04411125
16.81716	18.87768555
16.82116	19.14812851
16.82516	19.16893196
16.82916	18.9817028
16.83316	19.00250626
16.83716	19.27294731
16.84116	19.00250626
16.84516	19.04411125
16.84916	19.21053886
16.85316	18.9400959
16.85716	19.04411125
16.86116	19.31455421
16.86516	19.16893196
16.86916	18.9400959
16.87316	19.25214386
16.87716	19.16893196
16.88116	19.00250626
16.88516	19.23134041
16.88916	19.27294731
16.89316	19.02330971
16.89716	19.18973541
16.90116	19.29375076
16.90516	19.00250626
