dp 	 flow1587686776.271018 	 -0.026140 	 0.931716
1587686782.459513 	 0.282066 	 0.922903
1587686782.532847 	 0.196675 	 0.921778
1587686782.606155 	 0.450360 	 0.924216
1587686782.679728 	 -0.636578 	 0.923278
1587686782.782896 	 -0.534507 	 0.884464
1587686782.879972 	 -1.350332 	 0.862339
1587686783.002234 	 -1.431243 	 0.814150
1587686783.125090 	 -0.345799 	 0.867401
1587686783.202866 	 -0.942046 	 0.887465
1587686783.280194 	 -0.565377 	 0.897215
1587686783.357818 	 -0.607948 	 0.902465
1587686783.435332 	 -0.711763 	 0.905840
1587686783.513729 	 -0.740143 	 0.908653
1587686783.590994 	 -0.838730 	 0.910903
1587686783.668463 	 -0.795909 	 0.913528
1587686783.746115 	 -0.731679 	 0.915778
1587686783.824073 	 -0.684378 	 0.917090
1587686783.902191 	 -0.587285 	 0.918966
1587686783.981888 	 -0.623881 	 0.918403
1587686784.061894 	 -0.545212 	 0.920466
1587686784.141309 	 -0.533511 	 0.921966
1587686784.220808 	 -0.666453 	 0.921966
1587686784.299905 	 -0.626869 	 0.922903
1587686784.378646 	 -0.531768 	 0.925153
1587686784.457539 	 -0.349284 	 0.925153
1587686784.536433 	 -0.537992 	 0.926278
1587686784.616589 	 -0.476998 	 0.926466
1587686784.699863 	 -0.411523 	 0.927028
1587686784.779109 	 -0.372188 	 0.928528
1587686784.858215 	 -0.374179 	 0.926841
1587686784.938448 	 -0.297501 	 0.928528
1587686785.018608 	 -0.349284 	 0.929091
1587686785.098817 	 -0.294763 	 0.929841
1587686785.180936 	 -0.275593 	 0.930591
1587686785.261461 	 -0.213355 	 0.930778
1587686785.341677 	 -0.118254 	 0.932841
1587686785.422077 	 0.123482 	 0.931716
1587686785.502569 	 -0.045559 	 0.932841
1587686785.582973 	 0.029875 	 0.939591
1587686785.663438 	 0.067716 	 0.962467
1587686785.744618 	 0.201654 	 0.985530
1587686785.825533 	 0.125473 	 0.980842
1587686785.907558 	 0.119498 	 0.979717
1587686785.989498 	 0.154352 	 0.979530
1587686786.071414 	 0.184227 	 0.981967
1587686786.153562 	 0.191446 	 0.982905
1587686786.235723 	 0.277585 	 0.981030
1587686786.318725 	 0.315675 	 0.981217
1587686786.400248 	 -0.064728 	 0.972967
1587686786.482293 	 0.056762 	 0.951967
1587686786.564643 	 0.189455 	 0.937341
1587686786.646847 	 0.226549 	 0.926091
1587686786.729102 	 0.313932 	 0.922528
1587686786.812375 	 0.441148 	 0.921591
1587686786.896820 	 0.731430 	 0.921966
1587686786.980800 	 0.311443 	 0.921778
1587686787.064558 	 0.167298 	 0.922153
1587686787.148589 	 0.363723 	 0.921966
1587686787.232508 	 0.129955 	 0.922153
1587686787.316318 	 0.238748 	 0.923091
1587686787.400368 	 0.179248 	 0.925341
1587686787.484911 	 0.028630 	 0.925153
1587686787.568944 	 0.019418 	 0.925903
1587686787.652654 	 -0.088130 	 0.924403
1587686787.736423 	 -0.163812 	 0.895340
1587686787.820177 	 -0.684378 	 0.880152
1587686787.904101 	 -1.342366 	 0.849588
1587686787.987471 	 -1.212909 	 0.837026
1587686788.072126 	 -1.567919 	 0.888027
1587686788.187676 	 -0.176260 	 0.904340
1587686788.271492 	 -0.435920 	 0.909215
1587686788.355608 	 -0.542224 	 0.913903
1587686788.434012 	 -0.678652 	 0.918216
1587686788.512169 	 1.035902 	 0.978592
1587686788.590435 	 -1.606258 	 0.950279
1587686788.701306 	 -0.231279 	 0.947091
1587686788.780353 	 -0.101076 	 0.936591
1587686788.858784 	 -0.059749 	 0.937529
1587686788.938596 	 0.005477 	 0.936216
1587686789.018805 	 0.000498 	 0.935279
1587686789.098790 	 0.060496 	 0.934341
1587686789.177353 	 0.027136 	 0.933591
1587686789.256668 	 0.006722 	 0.931903
1587686789.335322 	 0.070454 	 0.930028
1587686789.413719 	 0.107300 	 0.928903
1587686789.492305 	 0.130204 	 0.928903
1587686789.570764 	 0.087632 	 0.929653
1587686789.649195 	 0.105806 	 0.928153
1587686789.728749 	 0.118005 	 0.928716
1587686789.809147 	 0.065226 	 0.929466
1587686789.888944 	 0.077674 	 0.927403
1587686789.968881 	 -0.017676 	 0.928903
1587686790.048706 	 -0.070952 	 0.928341
1587686790.128394 	 0.021161 	 0.935279
1587686790.207987 	 -0.086387 	 0.924591
1587686790.287949 	 0.006971 	 0.920091
1587686790.368536 	 0.007718 	 0.922153
1587686790.448475 	 -0.008962 	 0.925716
1587686790.528419 	 0.000747 	 0.924778
1587686790.608393 	 -0.019916 	 0.923841
1587686790.688095 	 0.018672 	 0.924403
1587686790.768020 	 -0.042322 	 0.923653
1587686790.849089 	 -0.048795 	 0.924028
1587686790.929004 	 -0.027634 	 0.925903
1587686791.009205 	 -0.021410 	 0.926278
1587686791.090177 	 0.029875 	 0.926466
1587686791.170727 	 -0.007469 	 0.926278
1587686791.250711 	 -0.011452 	 0.924966
1587686791.330846 	 -0.021410 	 0.925716
1587686791.411057 	 -0.029377 	 0.928903
1587686791.491069 	 -0.016182 	 0.927403
1587686791.571014 	 -0.023900 	 0.927028
1587686791.653138 	 -0.035352 	 0.926653
1587686791.734706 	 0.001494 	 0.927778
1587686791.816183 	 -0.017178 	 0.927591
1587686791.897727 	 -0.010954 	 0.928341
1587686791.978976 	 -0.002490 	 0.929466
1587686792.060458 	 -0.046057 	 0.929278
1587686792.141898 	 -0.050787 	 0.927778
1587686792.224272 	 -0.018921 	 0.930028
1587686792.305355 	 0.008713 	 0.933591
1587686792.387128 	 -0.039086 	 0.928903
1587686792.468858 	 0.014688 	 0.929653
1587686792.550432 	 0.026389 	 0.930216
1587686792.632087 	 -0.025144 	 0.926841
1587686792.713661 	 -0.057509 	 0.928153
1587686792.796106 	 0.025891 	 0.936029
1587686792.877249 	 0.139166 	 0.978780
1587686792.958772 	 0.380652 	 0.995280
1587686793.044923 	 0.916653 	 1.001093
1587686793.151416 	 0.301734 	 0.969217
1587686793.233450 	 0.277087 	 0.951217
1587686793.315684 	 0.418742 	 0.937529
1587686793.398572 	 0.591019 	 0.931341
1587686793.480128 	 0.756823 	 0.925341
1587686793.566169 	 1.183781 	 0.921216
1587686793.652579 	 1.576135 	 0.919903
1587686793.771458 	 1.653809 	 0.916903
1587686793.888727 	 1.795713 	 0.917653
1587686794.000830 	 1.902266 	 0.917653
1587686794.110063 	 1.990147 	 0.917653
1587686794.219340 	 1.939360 	 0.916903
1587686794.303537 	 2.151968 	 0.919903
1587686794.413562 	 2.138773 	 0.919341
1587686794.496189 	 1.871644 	 0.919903
1587686794.578797 	 1.860690 	 0.919153
1587686794.660837 	 1.426762 	 0.920841
1587686794.740846 	 0.264888 	 0.921028
1587686794.821362 	 1.140463 	 0.922153
1587686794.902593 	 0.766035 	 0.922341
1587686794.983571 	 0.415506 	 0.923466
1587686795.063947 	 -0.067218 	 0.922153
1587686795.144426 	 -1.144695 	 0.884277
1587686795.224814 	 -1.496469 	 0.836651
1587686795.305526 	 -1.478295 	 0.803275
1587686795.408648 	 -1.125775 	 0.874339
1587686795.491090 	 -0.569858 	 0.890277
1587686795.572639 	 -0.557659 	 0.895152
1587686795.654147 	 -0.573344 	 0.899840
1587686795.735632 	 -0.654503 	 0.904903
1587686795.817118 	 -0.622886 	 0.909215
1587686795.898581 	 -0.596745 	 0.911465
1587686795.979992 	 -0.686867 	 0.912028
1587686796.062558 	 -0.588281 	 0.909028
1587686796.144465 	 -0.636827 	 0.909778
1587686796.226341 	 -0.627367 	 0.909215
1587686796.307940 	 -0.606704 	 0.908653
1587686796.389467 	 -0.553178 	 0.910903
1587686796.471735 	 -0.623632 	 0.910715
1587686796.553248 	 -0.505379 	 0.910903
1587686796.634994 	 -0.457828 	 0.912965
1587686796.716744 	 -0.511105 	 0.912590
1587686796.799605 	 -0.404303 	 0.913340
1587686796.881646 	 -0.372188 	 0.913715
1587686796.963231 	 -0.333351 	 0.915965
1587686797.045132 	 -0.282564 	 0.915403
1587686797.127013 	 -0.266382 	 0.915778
1587686797.210405 	 -0.187961 	 0.917278
1587686797.294747 	 -0.141904 	 0.917465
1587686797.379974 	 0.088877 	 0.921028
1587686797.466152 	 0.193687 	 0.964717
1587686797.551253 	 0.497412 	 1.015906
1587686797.659904 	 0.724210 	 1.003718
1587686797.744950 	 0.685124 	 0.974842
1587686797.829959 	 0.640312 	 0.920278
1587686797.914981 	 0.747114 	 0.923841
1587686798.001222 	 0.801635 	 0.924591
1587686798.086664 	 0.576082 	 0.926278
1587686798.172407 	 0.691348 	 0.925528
1587686798.257819 	 1.130007 	 0.929091
1587686798.343075 	 1.064781 	 0.929091
1587686798.428051 	 0.946776 	 0.929466
1587686798.513991 	 1.057561 	 0.927591
1587686798.600660 	 0.510358 	 0.925528
1587686798.686399 	 0.849684 	 0.923091
1587686798.771619 	 0.752840 	 0.920841
1587686798.857117 	 0.731181 	 0.919716
1587686798.942491 	 0.508615 	 0.919341
1587686799.027876 	 -0.296008 	 0.918403
1587686799.113064 	 -0.059998 	 0.918591
1587686799.200617 	 -0.291775 	 0.876214
1587686799.287424 	 -0.974908 	 0.860276
1587686799.375121 	 -1.384688 	 0.828400
1587686799.460424 	 -1.313238 	 0.816025
1587686799.545884 	 -1.379958 	 0.878089
1587686799.665697 	 -0.703298 	 0.900215
1587686799.757387 	 -0.410776 	 0.906965
1587686799.842750 	 -0.699564 	 0.913153
1587686799.928303 	 -0.661972 	 0.917841
1587686800.015066 	 -0.738899 	 0.920466
1587686800.101031 	 -0.618653 	 0.921216
1587686800.186681 	 -0.432186 	 0.920466
1587686800.272460 	 -0.435422 	 0.922341
1587686800.358318 	 -0.542971 	 0.921966
1587686800.444095 	 -0.520316 	 0.922341
1587686800.529711 	 -0.433680 	 0.922153
1587686800.616584 	 -0.351525 	 0.921403
1587686800.702184 	 -0.335342 	 0.922716
1587686800.787778 	 -0.266880 	 0.923466
1587686800.873318 	 -0.221321 	 0.923091
1587686800.959298 	 -0.161572 	 0.924403
1587686801.045104 	 -0.148875 	 0.924966
1587686801.130896 	 -0.112030 	 0.925903
1587686801.217616 	 -0.025891 	 0.926466
1587686801.305045 	 -0.011701 	 0.931528
1587686801.392100 	 0.002739 	 0.933966
1587686801.479438 	 0.005228 	 0.937529
1587686801.566690 	 -0.015684 	 0.933216
1587686801.653666 	 0.024896 	 0.935091
1587686801.740969 	 -0.040082 	 0.950467
1587686801.829217 	 0.400569 	 0.990405
1587686801.917086 	 0.534756 	 1.011968
1587686802.004262 	 0.702551 	 0.977280
1587686802.091680 	 1.173076 	 0.924778
1587686802.178589 	 0.277834 	 0.927403
1587686802.265850 	 0.411025 	 0.930591
1587686802.353057 	 1.491490 	 0.932278
1587686802.441985 	 1.022956 	 0.933591
1587686802.529865 	 1.921933 	 0.933028
1587686802.617340 	 1.535555 	 0.932653
1587686802.704593 	 1.467341 	 0.934154
1587686802.791914 	 1.356805 	 0.936029
1587686802.879153 	 1.262202 	 0.934904
1587686802.966629 	 1.023205 	 0.935654
1587686803.055284 	 0.809104 	 0.933591
1587686803.143423 	 0.607948 	 0.933403
1587686803.232129 	 0.289784 	 0.931903
1587686803.320655 	 -0.072446 	 0.931716
1587686803.409273 	 0.497661 	 0.931341
1587686803.498177 	 -0.092611 	 0.920653
1587686803.587037 	 -0.591517 	 0.856151
1587686803.676747 	 -1.408090 	 0.838901
1587686803.765946 	 -1.424272 	 0.823150
1587686803.854864 	 -1.394646 	 0.843776
1587686803.944062 	 -0.209371 	 0.895340
1587686804.033140 	 -0.527785 	 0.901903
1587686804.122170 	 -0.365964 	 0.906215
1587686804.211225 	 -0.476749 	 0.911090
1587686804.301177 	 -0.434178 	 0.915215
1587686804.390657 	 -0.202152 	 0.918591
1587686804.479797 	 -0.367458 	 0.921028
1587686804.569299 	 -0.233520 	 0.924591
1587686804.658610 	 -0.310945 	 0.926466
1587686804.747880 	 -0.135929 	 0.927591
1587686804.837482 	 -0.182484 	 0.926278
1587686804.927649 	 -0.193936 	 0.927028
1587686805.017493 	 -0.129955 	 0.928341
1587686805.107657 	 -0.086636 	 0.928716
1587686805.198514 	 -0.123482 	 0.929091
1587686805.289379 	 -0.090371 	 0.927216
1587686805.380073 	 -0.149622 	 0.926466
1587686805.471225 	 -0.010207 	 0.929466
1587686805.563824 	 0.058255 	 0.945779
1587686805.655210 	 0.034356 	 0.946154
1587686805.745992 	 0.010207 	 0.951029
1587686805.836945 	 0.058504 	 0.961529
1587686805.927696 	 0.153356 	 0.978780
1587686806.018655 	 0.539237 	 1.001468
1587686806.109694 	 0.630105 	 1.015343
1587686806.201847 	 -0.048795 	 0.947841
1587686806.294407 	 0.770765 	 0.942029
1587686806.386097 	 0.476002 	 0.936591
1587686806.477132 	 0.727696 	 0.931903
1587686806.568178 	 1.103120 	 0.925153
1587686806.659874 	 0.970676 	 0.920091
1587686806.751327 	 0.899724 	 0.918216
1587686806.844140 	 1.082706 	 0.917465
1587686806.936314 	 1.140463 	 0.916528
1587686807.027896 	 0.977398 	 0.915028
1587686807.119344 	 0.764790 	 0.913715
1587686807.210872 	 0.646038 	 0.915215
1587686807.302220 	 0.389864 	 0.916340
1587686807.393959 	 0.631848 	 0.916715
1587686807.486650 	 0.077674 	 0.917090
1587686807.578704 	 -0.343807 	 0.918216
1587686807.670151 	 -0.530772 	 0.885777
1587686807.761656 	 -0.979887 	 0.866651
1587686807.853187 	 -1.221872 	 0.841151
1587686807.945044 	 -1.137974 	 0.836463
1587686808.036687 	 0.170285 	 0.888777
1587686808.129606 	 -0.835493 	 0.897402
1587686808.222025 	 -0.639566 	 0.903028
1587686808.314383 	 -0.508615 	 0.907715
1587686808.406501 	 -0.495919 	 0.911278
1587686808.498532 	 -0.291277 	 0.914090
1587686808.590116 	 -0.423473 	 0.916903
1587686808.682331 	 -0.354263 	 0.919341
1587686808.776054 	 -0.298248 	 0.921591
1587686808.868392 	 -0.261901 	 0.925153
1587686808.960087 	 -0.236507 	 0.927028
1587686809.051960 	 -0.176260 	 0.928341
1587686809.143574 	 -0.355508 	 0.929278
1587686809.235422 	 -0.009958 	 0.930028
1587686809.327131 	 -0.010207 	 0.933216
1587686809.420578 	 -0.041575 	 0.930028
1587686809.512765 	 -0.089375 	 0.932278
1587686809.604565 	 -0.004730 	 0.933028
1587686809.696608 	 -0.052530 	 0.938279
1587686809.788618 	 0.004730 	 0.936029
1587686809.880395 	 -0.043318 	 0.934154
1587686809.972492 	 0.053525 	 0.945779
1587686810.066084 	 0.117009 	 0.972780
1587686810.158667 	 0.368454 	 0.996218
1587686810.250533 	 1.192495 	 0.998843
1587686810.342584 	 0.085890 	 0.928153
1587686810.434591 	 0.653756 	 0.928341
1587686810.526902 	 1.069511 	 0.929278
1587686810.619078 	 1.350830 	 0.929278
1587686810.712074 	 1.651817 	 0.930403
1587686810.804550 	 1.809903 	 0.931341
1587686810.896561 	 1.753889 	 0.933028
1587686810.988330 	 1.317719 	 0.933591
1587686811.084350 	 0.802880 	 0.931341
1587686811.176629 	 0.591268 	 0.929278
1587686811.268603 	 0.194434 	 0.928528
1587686811.361767 	 0.338330 	 0.927778
1587686811.454158 	 -0.001494 	 0.925903
1587686811.546403 	 0.069707 	 0.925528
1587686811.638474 	 0.037592 	 0.924778
1587686811.730473 	 0.094852 	 0.924403
1587686811.822207 	 -0.089375 	 0.924591
1587686811.914335 	 0.052281 	 0.924591
1587686812.008151 	 -0.005975 	 0.924028
1587686812.100528 	 -0.103316 	 0.925528
1587686812.192216 	 -0.002490 	 0.924778
1587686812.284058 	 0.000747 	 0.924591
1587686812.375949 	 -0.204890 	 0.890277
1587686812.468108 	 -2.104417 	 0.854089
1587686812.588044 	 -1.960272 	 0.765773
1587686812.705929 	 -0.799395 	 0.861026
1587686812.798697 	 -0.663465 	 0.877152
1587686812.890926 	 -0.537743 	 0.888215
1587686812.983060 	 -0.405299 	 0.894402
1587686813.075788 	 -0.173024 	 0.900402
1587686813.168511 	 -0.444634 	 0.903028
1587686813.260767 	 -0.215844 	 0.905653
1587686813.355275 	 -0.155597 	 0.909215
1587686813.449576 	 -0.100080 	 0.910153
1587686813.543127 	 -0.077674 	 0.911090
1587686813.636735 	 -0.119001 	 0.913153
1587686813.730261 	 -0.157340 	 0.914278
1587686813.823734 	 -0.009460 	 0.917090
1587686813.917567 	 0.030373 	 0.920278
1587686814.011784 	 0.020165 	 0.922903
1587686814.105366 	 0.022655 	 0.923653
1587686814.199199 	 0.005477 	 0.928153
1587686814.292709 	 0.194185 	 0.963217
1587686814.386497 	 0.904205 	 1.019469
1587686814.504308 	 1.418297 	 1.008406
1587686814.598211 	 0.984119 	 0.925341
1587686814.693235 	 1.215399 	 0.927966
1587686814.787231 	 1.020965 	 0.928716
1587686814.880874 	 0.716244 	 0.930966
1587686814.974803 	 0.864870 	 0.931528
1587686815.068587 	 0.488948 	 0.932653
1587686815.162147 	 0.317667 	 0.930028
1587686815.256496 	 0.232524 	 0.931153
1587686815.349968 	 0.263394 	 0.928341
1587686815.443707 	 0.253685 	 0.928153
1587686815.537470 	 0.281319 	 0.925528
1587686815.632165 	 0.312439 	 0.926091
1587686815.726062 	 0.232026 	 0.925341
1587686815.819573 	 0.149622 	 0.924966
1587686815.912772 	 0.346545 	 0.925716
1587686816.006275 	 -0.000498 	 0.887277
1587686816.099786 	 -1.985417 	 0.830088
1587686816.193080 	 -2.225907 	 0.776086
1587686816.316263 	 -0.666951 	 0.860839
1587686816.410781 	 -0.981381 	 0.881277
1587686816.504536 	 -0.700062 	 0.893840
1587686816.598350 	 -0.770267 	 0.897402
1587686816.691945 	 -0.687365 	 0.901340
1587686816.785941 	 -0.655748 	 0.905465
1587686816.879469 	 -0.687116 	 0.907153
1587686816.974382 	 -0.718733 	 0.909215
1587686817.068212 	 -0.716493 	 0.911653
1587686817.161502 	 -0.415008 	 0.913153
1587686817.255029 	 -0.217836 	 0.915028
1587686817.348756 	 -0.103316 	 0.916340
1587686817.442280 	 -0.390611 	 0.917278
1587686817.535828 	 -0.288041 	 0.918591
1587686817.630800 	 -0.185223 	 0.918216
1587686817.724819 	 -0.040331 	 0.919716
1587686817.818333 	 0.112030 	 0.921966
1587686817.911802 	 0.093109 	 0.973342
1587686818.005358 	 0.729936 	 1.016469
1587686818.099046 	 1.431741 	 1.028844
1587686818.216827 	 1.671982 	 0.921778
1587686818.311664 	 0.997812 	 0.924216
1587686818.406067 	 1.219133 	 0.926653
1587686818.500418 	 1.279380 	 0.928528
1587686818.593678 	 1.382945 	 0.928153
1587686818.687336 	 1.243033 	 0.928716
1587686818.780683 	 1.468337 	 0.928341
1587686818.874109 	 0.689357 	 0.926466
1587686818.967637 	 0.537992 	 0.925341
1587686819.061328 	 0.427456 	 0.924403
1587686819.156834 	 0.347043 	 0.924216
1587686819.250639 	 0.230034 	 0.923653
1587686819.344145 	 0.308455 	 0.924403
1587686819.437917 	 0.320405 	 0.924403
1587686819.531360 	 -0.156344 	 0.925528
1587686819.625107 	 -1.235564 	 0.895340
1587686819.718843 	 -1.666505 	 0.847338
1587686819.813640 	 -2.270470 	 0.793337
1587686819.936532 	 -0.501893 	 0.880152
1587686820.030152 	 -0.531519 	 0.893277
1587686820.123974 	 -0.596994 	 0.899277
1587686820.217691 	 -0.709273 	 0.902465
1587686820.311252 	 -0.756574 	 0.905090
1587686820.404768 	 -0.635582 	 0.908090
1587686820.499569 	 -0.498408 	 0.911465
1587686820.593798 	 -0.410278 	 0.913153
1587686820.687288 	 -0.320903 	 0.915403
1587686820.780553 	 -0.279826 	 0.916528
1587686820.874101 	 -0.428950 	 0.917278
1587686820.967810 	 -0.051783 	 0.918403
1587686821.062720 	 0.018174 	 0.920091
1587686821.157772 	 0.011950 	 0.921403
1587686821.251776 	 0.183978 	 0.929841
1587686821.345405 	 0.695580 	 0.993218
1587686821.439347 	 1.043122 	 1.003156
1587686821.533111 	 1.110838 	 1.007281
1587686821.627065 	 0.323891 	 0.921591
1587686821.721406 	 1.145193 	 0.925341
1587686821.815182 	 1.154156 	 0.927028
1587686821.908754 	 0.975157 	 0.928903
1587686822.002388 	 1.108846 	 0.928903
1587686822.097663 	 1.150172 	 0.930403
1587686822.190739 	 1.327428 	 0.930216
1587686822.284328 	 1.402862 	 0.929278
1587686822.377981 	 1.250501 	 0.929278
1587686822.471339 	 1.129260 	 0.929278
1587686822.564934 	 0.970427 	 0.927028
1587686822.658531 	 0.790681 	 0.927216
1587686822.753310 	 0.517329 	 0.924778
1587686822.847380 	 0.792673 	 0.923841
1587686822.940572 	 0.545958 	 0.924778
1587686823.034071 	 -0.162319 	 0.925528
1587686823.127695 	 -0.890761 	 0.914653
1587686823.221452 	 -1.138721 	 0.859339
1587686823.314969 	 -1.194238 	 0.832713
1587686823.409924 	 -1.476553 	 0.826900
1587686823.504113 	 -0.471272 	 0.896090
1587686823.597705 	 -0.724210 	 0.898527
1587686823.691237 	 -0.571103 	 0.905278
1587686823.784719 	 -0.673672 	 0.910715
1587686823.878510 	 -0.619400 	 0.911653
1587686823.972052 	 -0.589775 	 0.914840
1587686824.067186 	 -0.498159 	 0.917090
1587686824.161228 	 -0.461563 	 0.917841
1587686824.255000 	 -0.384636 	 0.921028
1587686824.348926 	 -0.367458 	 0.922341
1587686824.442541 	 -0.296257 	 0.923278
1587686824.536309 	 -0.252440 	 0.926653
1587686824.630481 	 -0.218334 	 0.927216
1587686824.725955 	 -0.179248 	 0.928341
1587686824.820429 	 -0.076180 	 0.930591
1587686824.914601 	 -0.276091 	 0.930403
1587686825.009457 	 -0.205139 	 0.938466
1587686825.103241 	 0.107549 	 0.963217
1587686825.197297 	 0.955490 	 1.005593
1587686825.291060 	 1.342615 	 1.017781
1587686825.385124 	 -0.472517 	 0.919716
1587686825.479064 	 0.423473 	 0.922903
1587686825.572991 	 0.641557 	 0.925528
1587686825.668925 	 0.795163 	 0.927028
1587686825.762614 	 0.821303 	 0.928528
1587686825.856843 	 0.795660 	 0.929841
1587686825.950810 	 0.745372 	 0.930403
1587686826.044887 	 0.692344 	 0.930216
1587686826.139075 	 0.619400 	 0.932841
1587686826.232986 	 0.558157 	 0.932091
1587686826.328663 	 0.434676 	 0.930403
1587686826.423176 	 0.436916 	 0.931528
1587686826.517485 	 0.358495 	 0.930216
1587686826.611524 	 0.439904 	 0.927966
1587686826.705619 	 0.389366 	 0.928153
1587686826.799668 	 0.091864 	 0.926841
1587686826.922436 	 -0.141406 	 0.926841
1587686827.046610 	 -0.152112 	 0.885777
1587686827.141397 	 -1.840774 	 0.843963
1587686827.235936 	 -2.054875 	 0.796899
1587686827.330151 	 -3.751006 	 0.858401
1587686827.447755 	 -0.533760 	 0.882589
1587686827.541632 	 -0.644047 	 0.890090
1587686827.635786 	 -0.541726 	 0.896090
1587686827.731102 	 -0.515088 	 0.901903
1587686827.825480 	 -0.323891 	 0.904715
1587686827.919579 	 -0.445381 	 0.906215
1587686828.013683 	 -0.367707 	 0.909403
1587686828.107827 	 -0.333351 	 0.912965
1587686828.201904 	 -0.286547 	 0.913528
1587686828.296396 	 -0.241984 	 0.914278
1587686828.390205 	 -0.263892 	 0.915215
1587686828.484055 	 -0.352520 	 0.918216
1587686828.577744 	 0.019916 	 0.918778
1587686828.673071 	 0.087632 	 0.923466
1587686828.767692 	 0.125971 	 0.965654
1587686828.861251 	 0.612927 	 0.997343
1587686828.955822 	 1.011753 	 1.003718
1587686829.050227 	 0.944536 	 0.968280
1587686829.145457 	 0.328372 	 0.925341
1587686829.240432 	 0.436916 	 0.927028
1587686829.336734 	 0.863376 	 0.927966
1587686829.431976 	 1.136729 	 0.930778
1587686829.526854 	 1.185524 	 0.930966
1587686829.621765 	 1.067021 	 0.930778
1587686829.716835 	 0.980883 	 0.930778
1587686829.811845 	 0.958228 	 0.929841
1587686829.906819 	 0.684129 	 0.928341
1587686830.003175 	 0.711265 	 0.926653
1587686830.098144 	 0.633840 	 0.926653
1587686830.193069 	 0.508366 	 0.925528
1587686830.288089 	 0.345799 	 0.925528
1587686830.386758 	 0.515586 	 0.925528
1587686830.481765 	 0.225304 	 0.924778
1587686830.576936 	 -0.369698 	 0.925528
1587686830.673198 	 -0.304472 	 0.872652
1587686830.768349 	 -1.786751 	 0.843963
1587686830.863271 	 -2.139271 	 0.819213
1587686830.958466 	 -0.814581 	 0.887652
1587686831.053647 	 -0.958477 	 0.905465
1587686831.149064 	 -0.730185 	 0.911840
1587686831.244164 	 -0.378412 	 0.914653
1587686831.340715 	 -0.565128 	 0.918216
